patent_id,inventor_id,company_id
11000437,fl:wei_ln:zhang-00479,org:0010
11000438,fl:min_ln:wang-00089,org:0017
11000438,fl:jin_ln:rodriguez-00816,org:0017
11000439,fl:sofia_ln:tanaka-00609,org:0024
11000439,fl:greta_ln:ivanov-01215,org:0024
11000439,fl:carlos_ln:sato-00294,org:0024
11000440,fl:luca_ln:wang-00961,org:0006
11000440,fl:carlos_ln:khan-00879,org:0006
11000441,fl:aisha_ln:brown-00418,org:0030
11000441,fl:isabella_ln:petrov-00603,org:0030
11000441,fl:anika_ln:yamamoto-00230,org:0030
11000441,fl:aisha_ln:zhang-01079,org:0030
11000441,fl:olivia_ln:li-00897,org:0030
11000442,fl:luca_ln:sato-01399,org:0000
11000443,fl:carlos_ln:ali-00992,org:0024
11000444,fl:amelia_ln:sharma-00578,org:0010
11000445,fl:jin_ln:rodriguez-00637,org:0011
11000445,fl:liu_ln:martin-01568,org:0011
11000445,fl:greta_ln:sato-00534,org:0011
11000446,fl:isabella_ln:rossi-01659,org:0019
11000446,fl:isabella_ln:rossi-01659,org:0016
11000447,fl:santosh_ln:conti-00737,org:0004
11000447,fl:aisha_ln:taylor-00102,org:0004
11000448,fl:seo-yun_ln:gupta-00171,org:0015
11000448,fl:anika_ln:ali-00733,org:0015
11000449,fl:carlos_ln:sato-00294,org:0004
11000449,fl:emma_ln:ahmed-00075,org:0004
11000449,fl:olivia_ln:brown-00081,org:0004
11000450,fl:greta_ln:suzuki-00635,org:0031
11000450,fl:luca_ln:sato-01399,org:0031
11000451,fl:aisha_ln:anderson-01438,org:0001
11000451,fl:giulia_ln:ferrari-01342,org:0001
11000451,fl:luca_ln:gupta-01578,org:0001
11000451,fl:kenji_ln:ferrari-01409,org:0001
11000452,fl:min_ln:anderson-00676,org:0006
11000452,fl:isabella_ln:ivanov-01461,org:0006
11000453,fl:luca_ln:li-01102,
11000453,fl:oliver_ln:ahmed-00836,
11000453,fl:alice_ln:rodriguez-01006,
11000453,fl:jin_ln:gupta-01637,
11000454,fl:marco_ln:park-00535,org:0009
11000454,fl:kenji_ln:zhang-00687,org:0009
11000454,fl:fatima_ln:davis-00380,org:0009
11000454,fl:chen_ln:miller-00100,org:0009
11000455,fl:marco_ln:kim-01451,org:0021
11000455,fl:wei_ln:gupta-00543,org:0021
11000456,fl:yuki_ln:tanaka-01307,org:0016
11000457,fl:giulia_ln:yamamoto-00855,org:0013
11000457,fl:giulia_ln:yamamoto-00855,org:0005
11000457,fl:fatima_ln:miller-00287,org:0013
11000457,fl:fatima_ln:miller-00287,org:0005
11000458,fl:seo-yun_ln:garcia-00726,org:0008
11000458,fl:kenji_ln:brown-01300,org:0008
11000458,fl:ahmed_ln:chen-01031,org:0008
11000458,fl:seo-yun_ln:suzuki-01707,org:0008
11000459,fl:priya_ln:schmidt-00627,org:0024
11000459,fl:amelia_ln:ivanov-01703,org:0024
11000459,fl:amelia_ln:martin-01411,org:0024
11000460,fl:santosh_ln:tanaka-00554,org:0020
11000461,fl:carlos_ln:yamamoto-01088,org:0022
11000461,fl:min_ln:ali-00571,org:0022
11000462,fl:camille_ln:petrov-00850,org:0027
11000463,fl:isabella_ln:schmidt-00777,org:0031
11000463,fl:camille_ln:zhang-00492,org:0031
11000463,fl:john_ln:tanaka-00634,org:0031
11000463,fl:ahmed_ln:conti-00660,org:0031
11000464,fl:natasha_ln:sato-01783,org:0001
11000464,fl:ahmed_ln:dupont-01597,org:0001
11000465,fl:pierre_ln:wilson-00036,org:0029
11000465,fl:hans_ln:esposito-00889,org:0029
11000466,fl:pierre_ln:suzuki-01416,
11000467,fl:priya_ln:hassan-01706,org:0014
11000467,fl:marco_ln:ivanov-00251,org:0014
11000467,fl:isabella_ln:wilson-01719,org:0014
11000467,fl:liam_ln:kim-00217,org:0014
11000468,fl:greta_ln:martin-00902,org:0003
11000468,fl:noah_ln:suzuki-00309,org:0003
11000468,fl:mohammed_ln:müller-01456,org:0003
11000468,fl:marco_ln:chen-01043,org:0003
11000468,fl:luca_ln:johnson-00020,org:0003
11000469,fl:john_ln:anderson-00564,org:0004
11000470,fl:wei_ln:garcia-01673,org:0022
11000471,fl:giulia_ln:johnson-01789,org:0008
11000471,fl:priya_ln:wang-00282,org:0008
11000471,fl:ahmed_ln:miller-01131,org:0008
11000471,fl:kenji_ln:johnson-01764,org:0008
11000472,fl:pierre_ln:johnson-01130,org:0029
11000472,fl:anika_ln:yamamoto-01173,org:0029
11000472,fl:santosh_ln:conti-00978,org:0029
11000472,fl:alice_ln:rossi-00245,org:0029
11000472,fl:alice_ln:miller-01296,org:0029
11000473,fl:luca_ln:ali-01025,org:0011
11000473,fl:liu_ln:kim-00468,org:0011
11000473,fl:anika_ln:park-00316,org:0011
11000474,fl:ivan_ln:taylor-01478,org:0015
11000474,fl:wei_ln:hassan-00690,org:0015
11000474,fl:aisha_ln:li-00393,org:0015
11000475,fl:amelia_ln:smith-00624,org:0009
11000475,fl:chen_ln:müller-01274,org:0009
11000475,fl:isabella_ln:wang-00910,org:0009
11000476,fl:min_ln:miller-01791,org:0031
11000476,fl:camille_ln:martin-00467,org:0031
11000477,fl:luca_ln:sato-00899,org:0009
11000478,fl:carlos_ln:sato-00294,org:0029
11000478,fl:carlos_ln:rossi-01512,org:0029
11000478,fl:oliver_ln:hassan-00409,org:0029
11000479,fl:yuki_ln:smith-00699,org:0020
11000479,fl:john_ln:chen-00165,org:0020
11000479,fl:aisha_ln:zhang-00793,org:0020
11000480,fl:marco_ln:ivanov-00251,org:0027
11000481,fl:marco_ln:kumar-01328,org:0019
11000482,fl:min_ln:smith-01465,org:0009
11000482,fl:luca_ln:kim-00334,org:0009
11000483,fl:pierre_ln:garcia-00610,org:0000
11000484,fl:olivia_ln:suzuki-00263,org:0001
11000484,fl:priya_ln:dupont-00908,org:0001
11000485,fl:camille_ln:miller-01743,org:0008
11000486,fl:camille_ln:wang-00591,org:0025
11000486,fl:pierre_ln:ahmed-00558,org:0025
11000486,fl:luca_ln:hassan-00365,org:0025
11000487,fl:mohammed_ln:ferrari-00990,org:0016
11000487,fl:mohammed_ln:ferrari-00990,org:0030
11000487,fl:carlos_ln:johnson-00520,org:0016
11000487,fl:carlos_ln:johnson-00520,org:0030
11000487,fl:hiroshi_ln:li-00362,org:0016
11000487,fl:hiroshi_ln:li-00362,org:0030
11000487,fl:carlos_ln:kumar-00086,org:0016
11000487,fl:carlos_ln:kumar-00086,org:0030
11000487,fl:alice_ln:sharma-01158,org:0016
11000487,fl:alice_ln:sharma-01158,org:0030
11000488,fl:wei_ln:kumar-01016,org:0001
11000488,fl:chen_ln:esposito-01165,org:0001
11000488,fl:min_ln:rodriguez-01712,org:0001
11000489,fl:ahmed_ln:patel-00692,
11000489,fl:ahmed_ln:conti-00660,
11000489,fl:john_ln:petrov-00958,
11000490,fl:carlos_ln:conti-01577,org:0002
11000491,fl:priya_ln:rossi-01036,org:0005
11000491,fl:fatima_ln:davis-01657,org:0005
11000492,fl:liam_ln:schmidt-00478,org:0015
11000492,fl:kenji_ln:johnson-01299,org:0015
11000492,fl:pierre_ln:tanaka-01248,org:0015
11000492,fl:wei_ln:esposito-00116,org:0015
11000492,fl:jin_ln:rossi-00187,org:0015
11000493,fl:priya_ln:wang-00546,
11000494,fl:olivia_ln:kumar-00212,org:0016
11000494,fl:amelia_ln:li-00969,org:0016
11000495,fl:sakura_ln:ferrari-01685,org:0013
11000495,fl:min_ln:park-00625,org:0013
11000495,fl:emma_ln:johnson-01471,org:0013
11000496,fl:fatima_ln:müller-00918,org:0009
11000496,fl:fatima_ln:müller-00918,org:0019
11000496,fl:hans_ln:khan-00601,org:0009
11000496,fl:hans_ln:khan-00601,org:0019
11000496,fl:jin_ln:rossi-00187,org:0009
11000496,fl:jin_ln:rossi-00187,org:0019
11000497,fl:natasha_ln:garcia-00011,org:0016
11000497,fl:liam_ln:hassan-00186,org:0016
11000498,fl:jin_ln:schmidt-00326,org:0011
11000499,fl:mohammed_ln:anderson-00750,org:0026
11000499,fl:pierre_ln:johnson-01130,org:0026
11000500,fl:pierre_ln:johnson-01421,org:0009
11000500,fl:pierre_ln:tanaka-01248,org:0009
11000501,fl:oliver_ln:zhang-01333,org:0022
11000501,fl:priya_ln:müller-00808,org:0022
11000502,fl:luca_ln:yamamoto-00412,org:0015
11000502,fl:sofia_ln:johnson-00747,org:0015
11000502,fl:wei_ln:müller-01734,org:0015
11000503,fl:sofia_ln:garcia-00758,org:0016
11000504,fl:kenji_ln:li-01396,org:0005
11000505,fl:fatima_ln:rossi-01134,
11000505,fl:greta_ln:esposito-00900,
11000505,fl:carlos_ln:sato-00294,
11000506,fl:mohammed_ln:johnson-00361,org:0009
11000507,fl:chen_ln:müller-01274,org:0004
11000507,fl:liam_ln:petrov-00299,org:0004
11000507,fl:camille_ln:johnson-00794,org:0004
11000508,fl:pierre_ln:johnson-01130,org:0011
11000508,fl:mohammed_ln:yamamoto-01623,org:0011
11000509,fl:giulia_ln:khan-01470,org:0012
11000509,fl:olivia_ln:müller-00582,org:0012
11000509,fl:anika_ln:petrov-00853,org:0012
11000509,fl:ahmed_ln:tanaka-00549,org:0012
11000510,fl:kenji_ln:johnson-01764,org:0013
11000510,fl:kenji_ln:johnson-01764,org:0018
11000510,fl:wei_ln:hassan-00690,org:0013
11000510,fl:wei_ln:hassan-00690,org:0018
11000510,fl:aisha_ln:davis-00553,org:0013
11000510,fl:aisha_ln:davis-00553,org:0018
11000511,fl:hiroshi_ln:rossi-01642,org:0012
11000511,fl:luca_ln:dupont-00438,org:0012
11000511,fl:isabella_ln:li-00339,org:0012
11000512,fl:camille_ln:rossi-00038,org:0013
11000512,fl:sakura_ln:smith-01567,org:0013
11000512,fl:wei_ln:müller-01734,org:0013
11000513,fl:wei_ln:li-00744,org:0012
11000513,fl:emma_ln:müller-01136,org:0012
11000514,fl:john_ln:schmidt-01349,org:0005
11000514,fl:priya_ln:esposito-01488,org:0005
11000514,fl:min_ln:sato-00791,org:0005
11000515,fl:sakura_ln:suzuki-00545,org:0004
11000516,fl:ivan_ln:park-00493,org:0028
11000517,fl:sofia_ln:dupont-01501,org:0015
11000517,fl:sofia_ln:miller-01519,org:0015
11000517,fl:olivia_ln:kumar-01496,org:0015
11000518,fl:ahmed_ln:martin-00754,org:0001
11000519,fl:fatima_ln:taylor-01315,org:0023
11000519,fl:fatima_ln:miller-00287,org:0023
11000520,fl:carlos_ln:wang-00158,org:0028
11000521,fl:liu_ln:wang-00432,org:0018
11000521,fl:chen_ln:ahmed-00012,org:0018
11000522,fl:rajesh_ln:müller-00575,org:0023
11000523,fl:carlos_ln:hassan-00061,org:0022
11000524,fl:emma_ln:zhang-01113,org:0000
11000524,fl:marco_ln:park-00535,org:0000
11000525,fl:noah_ln:dupont-01753,
11000526,fl:seo-yun_ln:anderson-01104,org:0028
11000526,fl:amelia_ln:khan-00486,org:0028
11000527,fl:jin_ln:patel-00925,org:0031
11000527,fl:kenji_ln:ahmed-01378,org:0031
11000528,fl:jin_ln:ahmed-01612,org:0014
11000528,fl:mohammed_ln:yamamoto-00987,org:0014
11000528,fl:alice_ln:sato-00123,org:0014
11000529,fl:ahmed_ln:esposito-00810,org:0018
11000529,fl:olivia_ln:chen-01498,org:0018
11000530,fl:olivia_ln:miller-00577,org:0018
11000530,fl:oliver_ln:ivanov-00160,org:0018
11000530,fl:anika_ln:esposito-01362,org:0018
11000530,fl:natasha_ln:rodriguez-00729,org:0018
11000530,fl:fatima_ln:petrov-01632,org:0018
11000531,fl:rajesh_ln:khan-00870,org:0028
11000531,fl:santosh_ln:conti-00542,org:0028
11000531,fl:amelia_ln:taylor-00607,org:0028
11000531,fl:santosh_ln:martin-01233,org:0028
11000531,fl:chen_ln:patel-00795,org:0028
11000532,fl:greta_ln:ali-00290,org:0002
11000532,fl:santosh_ln:chen-00977,org:0002
11000533,fl:santosh_ln:anderson-01336,org:0007
11000534,fl:seo-yun_ln:kim-00204,org:0018
11000534,fl:sakura_ln:suzuki-00545,org:0018
11000534,fl:hans_ln:johnson-01795,org:0018
11000535,fl:emma_ln:garcia-00796,org:0015
11000535,fl:emma_ln:garcia-00796,org:0027
11000536,fl:aisha_ln:garcia-01087,org:0009
11000536,fl:hans_ln:müller-00109,org:0009
11000537,fl:seo-yun_ln:esposito-00817,org:0000
11000537,fl:ahmed_ln:esposito-01089,org:0000
11000537,fl:sakura_ln:zhang-00053,org:0000
11000537,fl:luca_ln:esposito-01787,org:0000
11000537,fl:isabella_ln:rossi-01659,org:0000
11000538,fl:giulia_ln:khan-00364,org:0011
11000538,fl:hiroshi_ln:hassan-00947,org:0011
11000538,fl:wei_ln:müller-01734,org:0011
11000538,fl:olivia_ln:ivanov-00849,org:0011
11000539,fl:natasha_ln:petrov-00161,org:0017
11000540,fl:amelia_ln:patel-01649,org:0014
11000540,fl:emma_ln:johnson-01471,org:0014
11000541,fl:isabella_ln:ivanov-00636,org:0020
11000541,fl:olivia_ln:patel-00677,org:0020
11000541,fl:min_ln:sato-00791,org:0020
11000541,fl:amelia_ln:rossi-01777,org:0020
11000542,fl:min_ln:wilson-00144,org:0001
11000542,fl:priya_ln:rodriguez-00174,org:0001
11000542,fl:liu_ln:park-01284,org:0001
11000542,fl:hans_ln:müller-01541,org:0001
11000543,fl:john_ln:li-01321,org:0007
11000543,fl:santosh_ln:kumar-00597,org:0007
11000543,fl:hans_ln:kumar-01033,org:0007
11000543,fl:yuki_ln:ferrari-00914,org:0007
11000543,fl:greta_ln:dupont-01565,org:0007
11000544,fl:noah_ln:rodriguez-00851,org:0014
11000544,fl:amelia_ln:ivanov-01703,org:0014
11000545,fl:olivia_ln:ahmed-00532,org:0012
11000546,fl:priya_ln:davis-01096,org:0017
11000546,fl:liu_ln:brown-00424,org:0017
11000546,fl:mohammed_ln:martin-00341,org:0017
11000546,fl:marco_ln:tanaka-00150,org:0017
11000546,fl:rajesh_ln:patel-00286,org:0017
11000547,fl:yuki_ln:suzuki-01366,org:0004
11000548,fl:min_ln:smith-01194,
11000549,fl:amelia_ln:taylor-00607,org:0004
11000550,fl:sofia_ln:khan-00420,org:0026
11000550,fl:sofia_ln:khan-00420,org:0003
11000550,fl:santosh_ln:conti-01415,org:0026
11000550,fl:santosh_ln:conti-01415,org:0003
11000550,fl:greta_ln:sharma-00148,org:0026
11000550,fl:greta_ln:sharma-00148,org:0003
11000550,fl:ivan_ln:rodriguez-00395,org:0026
11000550,fl:ivan_ln:rodriguez-00395,org:0003
11000551,fl:sofia_ln:smith-00825,org:0006
11000551,fl:sofia_ln:smith-00825,org:0031
11000552,fl:min_ln:ahmed-01434,org:0019
11000552,fl:sakura_ln:schmidt-00592,org:0019
11000552,fl:wei_ln:hassan-01061,org:0019
11000553,fl:ivan_ln:park-00493,
11000554,fl:amelia_ln:davis-00770,org:0024
11000555,fl:ivan_ln:schmidt-01781,org:0022
11000555,fl:ivan_ln:schmidt-01781,org:0027
11000556,fl:ahmed_ln:kim-00337,org:0011
11000556,fl:seo-yun_ln:conti-00293,org:0011
11000556,fl:liu_ln:tanaka-01429,org:0011
11000557,fl:greta_ln:rodriguez-00303,org:0015
11000557,fl:marco_ln:conti-00403,org:0015
11000558,fl:sofia_ln:suzuki-00335,org:0006
11000559,fl:alice_ln:kumar-01467,org:0006
11000559,fl:amelia_ln:davis-00770,org:0006
11000559,fl:rajesh_ln:suzuki-00133,org:0006
11000560,fl:isabella_ln:ivanov-00882,org:0019
11000560,fl:giulia_ln:martin-01446,org:0019
11000560,fl:sakura_ln:zhang-01713,org:0019
11000560,fl:carlos_ln:garcia-00562,org:0019
11000561,fl:fatima_ln:brown-00608,org:0008
11000562,fl:greta_ln:rossi-00113,org:0012
11000562,fl:seo-yun_ln:conti-00293,org:0012
11000562,fl:camille_ln:johnson-00794,org:0012
11000563,fl:giulia_ln:martin-01497,org:0012
11000563,fl:giulia_ln:martin-01497,org:0011
11000563,fl:priya_ln:brown-00010,org:0012
11000563,fl:priya_ln:brown-00010,org:0011
11000564,fl:yuki_ln:müller-01224,org:0005
11000564,fl:yuki_ln:müller-01224,org:0000
11000564,fl:marco_ln:brown-00913,org:0005
11000564,fl:marco_ln:brown-00913,org:0000
11000565,fl:seo-yun_ln:ivanov-00999,org:0018
11000565,fl:john_ln:petrov-00087,org:0018
11000565,fl:yuki_ln:park-00924,org:0018
11000565,fl:luca_ln:gupta-00453,org:0018
11000566,fl:liu_ln:patel-01142,org:0010
11000566,fl:natasha_ln:conti-01316,org:0010
11000567,fl:liam_ln:kumar-00585,org:0007
11000567,fl:olivia_ln:kumar-01496,org:0007
11000568,fl:ahmed_ln:sato-00190,org:0004
11000568,fl:sakura_ln:gupta-01298,org:0004
11000568,fl:liu_ln:patel-00244,org:0004
11000569,fl:pierre_ln:rossi-00255,
11000569,fl:min_ln:park-01275,
11000569,fl:amelia_ln:conti-01474,
11000570,fl:priya_ln:esposito-01488,org:0015
11000570,fl:hiroshi_ln:martin-01430,org:0015
11000570,fl:fatima_ln:yamamoto-01186,org:0015
11000570,fl:anika_ln:müller-00182,org:0015
11000571,fl:anika_ln:ali-00733,org:0020
11000572,fl:sofia_ln:khan-00052,org:0009
11000572,fl:priya_ln:yamamoto-01679,org:0009
11000572,fl:luca_ln:suzuki-00898,org:0009
11000572,fl:jin_ln:li-01641,org:0009
11000573,fl:isabella_ln:dupont-00049,org:0005
11000573,fl:isabella_ln:dupont-00049,org:0029
11000573,fl:isabella_ln:esposito-00238,org:0005
11000573,fl:isabella_ln:esposito-00238,org:0029
11000573,fl:mohammed_ln:ferrari-00990,org:0005
11000573,fl:mohammed_ln:ferrari-00990,org:0029
11000574,fl:yuki_ln:dupont-01223,org:0018
11000574,fl:noah_ln:petrov-01460,org:0018
11000575,fl:sofia_ln:wang-01710,org:0012
11000576,fl:giulia_ln:suzuki-00730,org:0025
11000577,fl:ahmed_ln:ferrari-01596,org:0011
11000577,fl:min_ln:anderson-00117,org:0011
11000577,fl:fatima_ln:brown-00608,org:0011
11000578,fl:greta_ln:esposito-00900,org:0026
11000578,fl:santosh_ln:esposito-00979,org:0026
11000579,fl:carlos_ln:petrov-01778,org:0028
11000579,fl:aisha_ln:park-00974,org:0028
11000580,fl:kenji_ln:tanaka-00751,org:0004
11000580,fl:sofia_ln:smith-00890,org:0004
11000580,fl:giulia_ln:rodriguez-00451,org:0004
11000580,fl:giulia_ln:sato-00017,org:0004
11000580,fl:giulia_ln:khan-00364,org:0004
11000581,fl:priya_ln:zhang-00682,org:0022
11000581,fl:priya_ln:zhang-00682,org:0000
11000581,fl:sofia_ln:johnson-00747,org:0022
11000581,fl:sofia_ln:johnson-00747,org:0000
11000582,fl:fatima_ln:johnson-00031,org:0001
11000582,fl:fatima_ln:johnson-00031,org:0019
11000582,fl:seo-yun_ln:martin-00778,org:0001
11000582,fl:seo-yun_ln:martin-00778,org:0019
11000583,fl:greta_ln:wilson-00596,org:0018
11000583,fl:seo-yun_ln:martin-00778,org:0018
11000584,fl:giulia_ln:brown-01730,org:0009
11000584,fl:liu_ln:tanaka-00118,org:0009
11000584,fl:olivia_ln:taylor-00986,org:0009
11000585,fl:amelia_ln:dupont-00760,org:0010
11000585,fl:fatima_ln:zhang-01073,org:0010
11000585,fl:alice_ln:kumar-01467,org:0010
11000586,fl:noah_ln:patel-00234,
11000587,fl:marco_ln:conti-01442,org:0013
11000587,fl:luca_ln:taylor-00354,org:0013
11000587,fl:kenji_ln:esposito-01257,org:0013
11000588,fl:sofia_ln:chen-01074,org:0011
11000588,fl:alice_ln:zhang-01652,org:0011
11000589,fl:natasha_ln:sato-00826,
11000589,fl:priya_ln:garcia-00718,
11000590,fl:camille_ln:sato-00965,org:0010
11000590,fl:emma_ln:rodriguez-01389,org:0010
11000590,fl:hans_ln:davis-01047,org:0010
11000591,fl:fatima_ln:müller-00258,org:0014
11000591,fl:isabella_ln:brown-01363,org:0014
11000591,fl:john_ln:wang-00767,org:0014
11000591,fl:john_ln:tanaka-01313,org:0014
11000592,fl:ahmed_ln:sharma-00742,org:0008
11000593,fl:oliver_ln:ahmed-01733,org:0006
11000594,fl:carlos_ln:sato-00294,org:0031
11000594,fl:min_ln:sharma-00415,org:0031
11000594,fl:olivia_ln:ivanov-00849,org:0031
11000594,fl:giulia_ln:miller-00595,org:0031
11000595,fl:anika_ln:ivanov-01229,org:0026
11000595,fl:min_ln:sato-00953,org:0026
11000595,fl:min_ln:sharma-00097,org:0026
11000595,fl:natasha_ln:conti-01413,org:0026
11000595,fl:amelia_ln:miller-01127,org:0026
11000596,fl:priya_ln:zhang-00786,org:0011
11000597,fl:oliver_ln:sharma-01798,org:0028
11000597,fl:natasha_ln:anderson-00183,org:0028
11000597,fl:jin_ln:schmidt-00326,org:0028
11000598,fl:pierre_ln:conti-00490,org:0007
11000599,fl:marco_ln:zhang-01021,org:0025
11000600,fl:sofia_ln:anderson-01643,org:0019
11000600,fl:anika_ln:khan-00444,org:0019
11000600,fl:min_ln:petrov-00357,org:0019
11000601,fl:rajesh_ln:zhang-01646,org:0000
11000601,fl:sofia_ln:petrov-01369,org:0000
11000602,fl:marco_ln:davis-01631,org:0006
11000602,fl:marco_ln:davis-01631,org:0020
11000603,fl:ahmed_ln:müller-01225,org:0005
11000603,fl:luca_ln:petrov-01042,org:0005
11000604,fl:isabella_ln:schmidt-00916,org:0010
11000604,fl:isabella_ln:schmidt-00916,org:0022
11000604,fl:liu_ln:taylor-01393,org:0010
11000604,fl:liu_ln:taylor-01393,org:0022
11000605,fl:priya_ln:garcia-01323,org:0006
11000605,fl:priya_ln:garcia-01323,org:0027
11000606,fl:sakura_ln:ferrari-01685,org:0029
11000606,fl:hans_ln:gupta-00455,org:0029
11000606,fl:liu_ln:kumar-01187,org:0029
11000607,fl:liu_ln:taylor-01393,org:0022
11000607,fl:santosh_ln:ahmed-00550,org:0022
11000607,fl:aisha_ln:schmidt-01376,org:0022
11000608,fl:chen_ln:park-00149,org:0001
11000608,fl:hans_ln:ahmed-00022,org:0001
11000609,fl:anika_ln:müller-00182,org:0000
11000609,fl:amelia_ln:rossi-01777,org:0000
11000610,fl:jin_ln:rodriguez-00637,org:0015
11000610,fl:hans_ln:sato-00111,org:0015
11000610,fl:alice_ln:davis-00058,org:0015
11000610,fl:liam_ln:brown-00752,org:0015
11000611,fl:alice_ln:garcia-00678,org:0029
11000611,fl:hans_ln:ahmed-00504,org:0029
11000612,fl:hans_ln:johnson-01211,org:0010
11000612,fl:min_ln:sato-00953,org:0010
11000613,fl:isabella_ln:brown-01363,org:0012
11000614,fl:giulia_ln:rodriguez-01709,org:0024
11000614,fl:greta_ln:ivanov-00717,org:0024
11000615,fl:liam_ln:petrov-01306,
11000616,fl:liam_ln:kim-00217,org:0015
11000616,fl:chen_ln:patel-00629,org:0015
11000617,fl:sakura_ln:taylor-01799,org:0018
11000618,fl:santosh_ln:suzuki-00389,org:0007
11000618,fl:mohammed_ln:kim-00107,org:0007
11000618,fl:wei_ln:wilson-00905,org:0007
11000618,fl:hiroshi_ln:schmidt-01139,org:0007
11000619,fl:yuki_ln:tanaka-00188,org:0023
11000619,fl:emma_ln:brown-00305,org:0023
11000620,fl:min_ln:schmidt-00347,org:0016
11000621,fl:santosh_ln:suzuki-00389,org:0010
11000621,fl:santosh_ln:suzuki-00389,org:0013
11000622,fl:seo-yun_ln:gupta-00171,
11000622,fl:john_ln:suzuki-00101,
11000622,fl:sakura_ln:rossi-00524,
11000623,fl:aisha_ln:patel-01343,org:0015
11000623,fl:oliver_ln:rossi-00579,org:0015
11000623,fl:liu_ln:ali-01388,org:0015
11000624,fl:jin_ln:wang-00433,org:0019
11000624,fl:santosh_ln:hassan-00397,org:0019
11000625,fl:kenji_ln:schmidt-00173,org:0031
11000625,fl:hiroshi_ln:ali-01022,org:0031
11000625,fl:hans_ln:rossi-01466,org:0031
11000625,fl:hans_ln:rodriguez-01599,org:0031
11000626,fl:hiroshi_ln:hassan-00639,org:0011
11000626,fl:hiroshi_ln:hassan-00639,org:0012
11000626,fl:greta_ln:brown-00461,org:0011
11000626,fl:greta_ln:brown-00461,org:0012
11000627,fl:hiroshi_ln:wilson-00962,org:0016
11000627,fl:sofia_ln:tanaka-00151,org:0016
11000628,fl:luca_ln:suzuki-01002,org:0010
11000628,fl:amelia_ln:petrov-01744,org:0010
11000628,fl:fatima_ln:brown-00608,org:0010
11000629,fl:santosh_ln:esposito-00979,org:0026
11000630,fl:ahmed_ln:martin-00754,org:0024
11000630,fl:olivia_ln:ahmed-00615,org:0024
11000631,fl:camille_ln:johnson-01476,org:0020
11000631,fl:mohammed_ln:johnson-00361,org:0020
11000631,fl:ivan_ln:rodriguez-00395,org:0020
11000632,fl:yuki_ln:müller-01224,org:0023
11000632,fl:santosh_ln:hassan-00397,org:0023
11000633,fl:john_ln:rossi-01135,
11000633,fl:priya_ln:müller-00808,
11000633,fl:greta_ln:wang-01553,
11000634,fl:olivia_ln:li-00897,org:0023
11000634,fl:alice_ln:kumar-01467,org:0023
11000635,fl:pierre_ln:ali-01525,org:0000
11000636,fl:yuki_ln:müller-01224,org:0021
11000636,fl:hans_ln:davis-01047,org:0021
11000636,fl:santosh_ln:khan-00670,org:0021
11000637,fl:ahmed_ln:ivanov-01199,org:0030
11000637,fl:mohammed_ln:rossi-01792,org:0030
11000637,fl:ahmed_ln:petrov-00993,org:0030
11000637,fl:hans_ln:rodriguez-01599,org:0030
11000637,fl:camille_ln:kumar-00768,org:0030
11000638,fl:jin_ln:rodriguez-00637,org:0000
11000638,fl:ahmed_ln:dupont-01597,org:0000
11000638,fl:sakura_ln:park-01656,org:0000
11000638,fl:fatima_ln:brown-00608,org:0000
11000639,fl:yuki_ln:dupont-00284,org:0026
11000639,fl:yuki_ln:dupont-00284,org:0002
11000639,fl:sakura_ln:petrov-00960,org:0026
11000639,fl:sakura_ln:petrov-00960,org:0002
11000639,fl:giulia_ln:davis-00525,org:0026
11000639,fl:giulia_ln:davis-00525,org:0002
11000640,fl:seo-yun_ln:tanaka-01621,org:0025
11000640,fl:seo-yun_ln:tanaka-01621,org:0010
11000640,fl:fatima_ln:tanaka-00945,org:0025
11000640,fl:fatima_ln:tanaka-00945,org:0010
11000641,fl:ahmed_ln:esposito-00709,org:0013
11000641,fl:greta_ln:müller-00605,org:0013
11000641,fl:john_ln:kim-01544,org:0013
11000641,fl:hans_ln:ahmed-01263,org:0013
11000642,fl:wei_ln:müller-01734,org:0022
11000642,fl:kenji_ln:johnson-01287,org:0022
11000642,fl:kenji_ln:johnson-01297,org:0022
11000642,fl:pierre_ln:davis-00529,org:0022
11000643,fl:camille_ln:anderson-01361,
11000643,fl:john_ln:anderson-00110,
11000644,fl:luca_ln:sato-00386,org:0002
11000644,fl:luca_ln:sato-00386,org:0017
11000644,fl:olivia_ln:ivanov-00849,org:0002
11000644,fl:olivia_ln:ivanov-00849,org:0017
11000645,fl:ivan_ln:garcia-01432,org:0027
11000645,fl:olivia_ln:sharma-01575,org:0027
11000646,fl:yuki_ln:rodriguez-01518,org:0003
11000646,fl:luca_ln:kim-00334,org:0003
11000647,fl:liu_ln:ali-01388,org:0023
11000648,fl:emma_ln:yamamoto-01009,org:0001
11000648,fl:yuki_ln:dupont-01355,org:0001
11000649,fl:anika_ln:petrov-00853,org:0018
11000650,fl:natasha_ln:zhang-01624,org:0003
11000650,fl:emma_ln:ahmed-00075,org:0003
11000651,fl:isabella_ln:zhang-01354,org:0030
11000651,fl:olivia_ln:li-00897,org:0030
11000652,fl:fatima_ln:davis-00380,org:0014
11000653,fl:anika_ln:park-01156,org:0024
11000653,fl:anika_ln:park-01156,org:0017
11000653,fl:mohammed_ln:hassan-01566,org:0024
11000653,fl:mohammed_ln:hassan-01566,org:0017
